category,file,animation
"human","harthmere_player_slim_earth.gltf","Walking"
"human","harthmere_player_slim_earth.gltf","Run"
"human","harthmere_player_slim_earth.gltf","Running"
"human","harthmere_player_slim_earth.gltf","RunningBackward"
"human","harthmere_player_slim_earth.gltf","StrafeLeftWalking"
"human","harthmere_player_slim_earth.gltf","StrafeRightWalking"
"human","harthmere_player_slim_earth.gltf","StrafeLeftRunning"
"human","harthmere_player_slim_earth.gltf","StrafeRightRunning"
"human","harthmere_player_slim_earth.gltf","SidestepLeft"
"human","harthmere_player_slim_earth.gltf","SidestepRight"
"human","harthmere_player_slim_earth.gltf","Sidestep"
"human","harthmere_player_slim_earth.gltf","CrouchIdle"
"human","harthmere_player_slim_earth.gltf","CrouchWalking"
"human","harthmere_player_slim_earth.gltf","Attack"
"human","harthmere_player_slim_earth.gltf","SideSwing"
"human","harthmere_player_slim_earth.gltf","Attack2"
"human","harthmere_player_slim_earth.gltf","HeavyAttack"
"human","harthmere_player_slim_earth.gltf","Thrusting"
"human","harthmere_player_slim_earth.gltf","ShieldBlock"
"human","harthmere_player_slim_earth.gltf","Block"
"human","harthmere_player_slim_earth.gltf","BasicMagic"
"human","harthmere_player_slim_earth.gltf","HeavyMagic"
"human","harthmere_player_slim_earth.gltf","Chopping"
"human","harthmere_player_slim_earth.gltf","DiggingTool"
"human","harthmere_player_slim_earth.gltf","ResourceGathering"
"human","harthmere_player_slim_earth.gltf","Gathering"
"human","harthmere_player_slim_earth.gltf","DiggingHand"
"human","harthmere_player_slim_earth.gltf","BowShooting"
"human","harthmere_player_slim_earth.gltf","BowShoot"
"human","harthmere_player_slim_earth.gltf","FishingCastPull"
"human","harthmere_player_slim_earth.gltf","FishingCastRelease"
"human","harthmere_player_slim_earth.gltf","Dodging"
"human","harthmere_player_slim_earth.gltf","Rolling"
"human","harthmere_player_slim_earth.gltf","Climbing"
"human","harthmere_player_slim_earth.gltf","Climb"
"human","harthmere_player_slim_earth.gltf","Jump"
"human","harthmere_player_slim_earth.gltf","Fall"
"human","harthmere_player_slim_earth.gltf","Falling"
"human","harthmere_player_slim_earth.gltf","ItemPutBack"
"human","harthmere_player_slim_earth.gltf","Equip"
"human","harthmere_player_slim_earth.gltf","Unequip"
"human","harthmere_player_slim_earth.gltf","Waving"
"human","harthmere_player_slim_earth.gltf","Point"
"human","harthmere_player_slim_earth.gltf","Flex"
"human","harthmere_player_slim_earth.gltf","Applause"
"human","harthmere_player_slim_earth.gltf","Dance"
"human","harthmere_player_slim_earth.gltf","Drink"
"human","harthmere_player_slim_earth.gltf","Eat"
"human","harthmere_player_slim_earth.gltf","Laugh"
"human","harthmere_player_slim_earth.gltf","Watering"
"human","harthmere_player_slim_earth.gltf","FishingIdle"
"human","harthmere_player_slim_earth.gltf","FishingReel"
"human","harthmere_player_slim_earth.gltf","FishingShow"
"human","harthmere_player_slim_earth.gltf","HitReact"
"human","harthmere_player_slim_earth.gltf","Death"
"human","harthmere_player_slim_earth.gltf","Revive"
"human","harthmere_player_slim_ember.gltf","Idle"
"human","harthmere_player_slim_ember.gltf","Walk"
"human","harthmere_player_slim_ember.gltf","Walking"
"human","harthmere_player_slim_ember.gltf","Run"
"human","harthmere_player_slim_ember.gltf","Running"
"human","harthmere_player_slim_ember.gltf","RunningBackward"
"human","harthmere_player_slim_ember.gltf","StrafeLeftWalking"
"human","harthmere_player_slim_ember.gltf","StrafeRightWalking"
"human","harthmere_player_slim_ember.gltf","StrafeLeftRunning"
"human","harthmere_player_slim_ember.gltf","StrafeRightRunning"
"human","harthmere_player_slim_ember.gltf","SidestepLeft"
"human","harthmere_player_slim_ember.gltf","SidestepRight"
"human","harthmere_player_slim_ember.gltf","Sidestep"
"human","harthmere_player_slim_ember.gltf","CrouchIdle"
"human","harthmere_player_slim_ember.gltf","CrouchWalking"
"human","harthmere_player_slim_ember.gltf","Attack"
"human","harthmere_player_slim_ember.gltf","SideSwing"
"human","harthmere_player_slim_ember.gltf","Attack2"
"human","harthmere_player_slim_ember.gltf","HeavyAttack"
"human","harthmere_player_slim_ember.gltf","Thrusting"
"human","harthmere_player_slim_ember.gltf","ShieldBlock"
"human","harthmere_player_slim_ember.gltf","Block"
"human","harthmere_player_slim_ember.gltf","BasicMagic"
"human","harthmere_player_slim_ember.gltf","HeavyMagic"
"human","harthmere_player_slim_ember.gltf","Chopping"
"human","harthmere_player_slim_ember.gltf","DiggingTool"
"human","harthmere_player_slim_ember.gltf","ResourceGathering"
"human","harthmere_player_slim_ember.gltf","Gathering"
"human","harthmere_player_slim_ember.gltf","DiggingHand"
"human","harthmere_player_slim_ember.gltf","BowShooting"
"human","harthmere_player_slim_ember.gltf","BowShoot"
"human","harthmere_player_slim_ember.gltf","FishingCastPull"
"human","harthmere_player_slim_ember.gltf","FishingCastRelease"
"human","harthmere_player_slim_ember.gltf","Dodging"
"human","harthmere_player_slim_ember.gltf","Rolling"
"human","harthmere_player_slim_ember.gltf","Climbing"
"human","harthmere_player_slim_ember.gltf","Climb"
"human","harthmere_player_slim_ember.gltf","Jump"
"human","harthmere_player_slim_ember.gltf","Fall"
"human","harthmere_player_slim_ember.gltf","Falling"
"human","harthmere_player_slim_ember.gltf","ItemPutBack"
"human","harthmere_player_slim_ember.gltf","Equip"
"human","harthmere_player_slim_ember.gltf","Unequip"
"human","harthmere_player_slim_ember.gltf","Waving"
"human","harthmere_player_slim_ember.gltf","Point"
"human","harthmere_player_slim_ember.gltf","Flex"
"human","harthmere_player_slim_ember.gltf","Applause"
"human","harthmere_player_slim_ember.gltf","Dance"
"human","harthmere_player_slim_ember.gltf","Drink"
"human","harthmere_player_slim_ember.gltf","Eat"
"human","harthmere_player_slim_ember.gltf","Laugh"
"human","harthmere_player_slim_ember.gltf","Watering"
"human","harthmere_player_slim_ember.gltf","FishingIdle"
"human","harthmere_player_slim_ember.gltf","FishingReel"
"human","harthmere_player_slim_ember.gltf","FishingShow"
"human","harthmere_player_slim_ember.gltf","HitReact"
"human","harthmere_player_slim_ember.gltf","Death"
"human","harthmere_player_slim_ember.gltf","Revive"
"human","harthmere_player_slim_forest.gltf","Idle"
"human","harthmere_player_slim_forest.gltf","Walk"
"human","harthmere_player_slim_forest.gltf","Walking"
"human","harthmere_player_slim_forest.gltf","Run"
"human","harthmere_player_slim_forest.gltf","Running"
"human","harthmere_player_slim_forest.gltf","RunningBackward"
"human","harthmere_player_slim_forest.gltf","StrafeLeftWalking"
"human","harthmere_player_slim_forest.gltf","StrafeRightWalking"
"human","harthmere_player_slim_forest.gltf","StrafeLeftRunning"
"human","harthmere_player_slim_forest.gltf","StrafeRightRunning"
"human","harthmere_player_slim_forest.gltf","SidestepLeft"
"human","harthmere_player_slim_forest.gltf","SidestepRight"
"human","harthmere_player_slim_forest.gltf","Sidestep"
"human","harthmere_player_slim_forest.gltf","CrouchIdle"
"human","harthmere_player_slim_forest.gltf","CrouchWalking"
"human","harthmere_player_slim_forest.gltf","Attack"
"human","harthmere_player_slim_forest.gltf","SideSwing"
"human","harthmere_player_slim_forest.gltf","Attack2"
"human","harthmere_player_slim_forest.gltf","HeavyAttack"
"human","harthmere_player_slim_forest.gltf","Thrusting"
"human","harthmere_player_slim_forest.gltf","ShieldBlock"
"human","harthmere_player_slim_forest.gltf","Block"
"human","harthmere_player_slim_forest.gltf","BasicMagic"
"human","harthmere_player_slim_forest.gltf","HeavyMagic"
"human","harthmere_player_slim_forest.gltf","Chopping"
"human","harthmere_player_slim_forest.gltf","DiggingTool"
"human","harthmere_player_slim_forest.gltf","ResourceGathering"
"human","harthmere_player_slim_forest.gltf","Gathering"
"human","harthmere_player_slim_forest.gltf","DiggingHand"
"human","harthmere_player_slim_forest.gltf","BowShooting"
"human","harthmere_player_slim_forest.gltf","BowShoot"
"human","harthmere_player_slim_forest.gltf","FishingCastPull"
"human","harthmere_player_slim_forest.gltf","FishingCastRelease"
"human","harthmere_player_slim_forest.gltf","Dodging"
"human","harthmere_player_slim_forest.gltf","Rolling"
"human","harthmere_player_slim_forest.gltf","Climbing"
"human","harthmere_player_slim_forest.gltf","Climb"
"human","harthmere_player_slim_forest.gltf","Jump"
"human","harthmere_player_slim_forest.gltf","Fall"
"human","harthmere_player_slim_forest.gltf","Falling"
"human","harthmere_player_slim_forest.gltf","ItemPutBack"
"human","harthmere_player_slim_forest.gltf","Equip"
"human","harthmere_player_slim_forest.gltf","Unequip"
"human","harthmere_player_slim_forest.gltf","Waving"
"human","harthmere_player_slim_forest.gltf","Point"
"human","harthmere_player_slim_forest.gltf","Flex"
"human","harthmere_player_slim_forest.gltf","Applause"
"human","harthmere_player_slim_forest.gltf","Dance"
"human","harthmere_player_slim_forest.gltf","Drink"
"human","harthmere_player_slim_forest.gltf","Eat"
"human","harthmere_player_slim_forest.gltf","Laugh"
"human","harthmere_player_slim_forest.gltf","Watering"
"human","harthmere_player_slim_forest.gltf","FishingIdle"
"human","harthmere_player_slim_forest.gltf","FishingReel"
"human","harthmere_player_slim_forest.gltf","FishingShow"
"human","harthmere_player_slim_forest.gltf","HitReact"
"human","harthmere_player_slim_forest.gltf","Death"
"human","harthmere_player_slim_forest.gltf","Revive"
"human","harthmere_player_slim_river.gltf","Idle"
"human","harthmere_player_slim_river.gltf","Walk"
"human","harthmere_player_slim_river.gltf","Walking"
"human","harthmere_player_slim_river.gltf","Run"
"human","harthmere_player_slim_river.gltf","Running"
"human","harthmere_player_slim_river.gltf","RunningBackward"
"human","harthmere_player_slim_river.gltf","StrafeLeftWalking"
"human","harthmere_player_slim_river.gltf","StrafeRightWalking"
"human","harthmere_player_slim_river.gltf","StrafeLeftRunning"
"human","harthmere_player_slim_river.gltf","StrafeRightRunning"
"human","harthmere_player_slim_river.gltf","SidestepLeft"
"human","harthmere_player_slim_river.gltf","SidestepRight"
"human","harthmere_player_slim_river.gltf","Sidestep"
"human","harthmere_player_slim_river.gltf","CrouchIdle"
"human","harthmere_player_slim_river.gltf","CrouchWalking"
"human","harthmere_player_slim_river.gltf","Attack"
"human","harthmere_player_slim_river.gltf","SideSwing"
"human","harthmere_player_slim_river.gltf","Attack2"
"human","harthmere_player_slim_river.gltf","HeavyAttack"
"human","harthmere_player_slim_river.gltf","Thrusting"
"human","harthmere_player_slim_river.gltf","ShieldBlock"
"human","harthmere_player_slim_river.gltf","Block"
"human","harthmere_player_slim_river.gltf","BasicMagic"
"human","harthmere_player_slim_river.gltf","HeavyMagic"
"human","harthmere_player_slim_river.gltf","Chopping"
"human","harthmere_player_slim_river.gltf","DiggingTool"
"human","harthmere_player_slim_river.gltf","ResourceGathering"
"human","harthmere_player_slim_river.gltf","Gathering"
"human","harthmere_player_slim_river.gltf","DiggingHand"
"human","harthmere_player_slim_river.gltf","BowShooting"
"human","harthmere_player_slim_river.gltf","BowShoot"
"human","harthmere_player_slim_river.gltf","FishingCastPull"
"human","harthmere_player_slim_river.gltf","FishingCastRelease"
"human","harthmere_player_slim_river.gltf","Dodging"
"human","harthmere_player_slim_river.gltf","Rolling"
"human","harthmere_player_slim_river.gltf","Climbing"
"human","harthmere_player_slim_river.gltf","Climb"
"human","harthmere_player_slim_river.gltf","Jump"
"human","harthmere_player_slim_river.gltf","Fall"
"human","harthmere_player_slim_river.gltf","Falling"
"human","harthmere_player_slim_river.gltf","ItemPutBack"
"human","harthmere_player_slim_river.gltf","Equip"
"human","harthmere_player_slim_river.gltf","Unequip"
"human","harthmere_player_slim_river.gltf","Waving"
"human","harthmere_player_slim_river.gltf","Point"
"human","harthmere_player_slim_river.gltf","Flex"
"human","harthmere_player_slim_river.gltf","Applause"
"human","harthmere_player_slim_river.gltf","Dance"
"human","harthmere_player_slim_river.gltf","Drink"
"human","harthmere_player_slim_river.gltf","Eat"
"human","harthmere_player_slim_river.gltf","Laugh"
"human","harthmere_player_slim_river.gltf","Watering"
"human","harthmere_player_slim_river.gltf","FishingIdle"
"human","harthmere_player_slim_river.gltf","FishingReel"
"human","harthmere_player_slim_river.gltf","FishingShow"
"human","harthmere_player_slim_river.gltf","HitReact"
"human","harthmere_player_slim_river.gltf","Death"
"human","harthmere_player_slim_river.gltf","Revive"
"human","harthmere_player_slim_royal.gltf","Idle"
"human","harthmere_player_slim_royal.gltf","Walk"
"human","harthmere_player_slim_royal.gltf","Walking"
"human","harthmere_player_slim_royal.gltf","Run"
"human","harthmere_player_slim_royal.gltf","Running"
"human","harthmere_player_slim_royal.gltf","RunningBackward"
"human","harthmere_player_slim_royal.gltf","StrafeLeftWalking"
"human","harthmere_player_slim_royal.gltf","StrafeRightWalking"
"human","harthmere_player_slim_royal.gltf","StrafeLeftRunning"
"human","harthmere_player_slim_royal.gltf","StrafeRightRunning"
"human","harthmere_player_slim_royal.gltf","SidestepLeft"
"human","harthmere_player_slim_royal.gltf","SidestepRight"
"human","harthmere_player_slim_royal.gltf","Sidestep"
"human","harthmere_player_slim_royal.gltf","CrouchIdle"
"human","harthmere_player_slim_royal.gltf","CrouchWalking"
"human","harthmere_player_slim_royal.gltf","Attack"
"human","harthmere_player_slim_royal.gltf","SideSwing"
"human","harthmere_player_slim_royal.gltf","Attack2"
"human","harthmere_player_slim_royal.gltf","HeavyAttack"
"human","harthmere_player_slim_royal.gltf","Thrusting"
"human","harthmere_player_slim_royal.gltf","ShieldBlock"
"human","harthmere_player_slim_royal.gltf","Block"
"human","harthmere_player_slim_royal.gltf","BasicMagic"
"human","harthmere_player_slim_royal.gltf","HeavyMagic"
"human","harthmere_player_slim_royal.gltf","Chopping"
"human","harthmere_player_slim_royal.gltf","DiggingTool"
"human","harthmere_player_slim_royal.gltf","ResourceGathering"
"human","harthmere_player_slim_royal.gltf","Gathering"
"human","harthmere_player_slim_royal.gltf","DiggingHand"
"human","harthmere_player_slim_royal.gltf","BowShooting"
"human","harthmere_player_slim_royal.gltf","BowShoot"
"human","harthmere_player_slim_royal.gltf","FishingCastPull"
"human","harthmere_player_slim_royal.gltf","FishingCastRelease"
"human","harthmere_player_slim_royal.gltf","Dodging"
"human","harthmere_player_slim_royal.gltf","Rolling"
"human","harthmere_player_slim_royal.gltf","Climbing"
"human","harthmere_player_slim_royal.gltf","Climb"
"human","harthmere_player_slim_royal.gltf","Jump"
"human","harthmere_player_slim_royal.gltf","Fall"
"human","harthmere_player_slim_royal.gltf","Falling"
"human","harthmere_player_slim_royal.gltf","ItemPutBack"
"human","harthmere_player_slim_royal.gltf","Equip"
"human","harthmere_player_slim_royal.gltf","Unequip"
"human","harthmere_player_slim_royal.gltf","Waving"
"human","harthmere_player_slim_royal.gltf","Point"
"human","harthmere_player_slim_royal.gltf","Flex"
"human","harthmere_player_slim_royal.gltf","Applause"
"human","harthmere_player_slim_royal.gltf","Dance"
"human","harthmere_player_slim_royal.gltf","Drink"
"human","harthmere_player_slim_royal.gltf","Eat"
"human","harthmere_player_slim_royal.gltf","Laugh"
"human","harthmere_player_slim_royal.gltf","Watering"
"human","harthmere_player_slim_royal.gltf","FishingIdle"
"human","harthmere_player_slim_royal.gltf","FishingReel"
"human","harthmere_player_slim_royal.gltf","FishingShow"
"human","harthmere_player_slim_royal.gltf","HitReact"
"human","harthmere_player_slim_royal.gltf","Death"
"human","harthmere_player_slim_royal.gltf","Revive"
"human","harthmere_player_soft_ash.gltf","Idle"
"human","harthmere_player_soft_ash.gltf","Walk"
"human","harthmere_player_soft_ash.gltf","Walking"
"human","harthmere_player_soft_ash.gltf","Run"
"human","harthmere_player_soft_ash.gltf","Running"
"human","harthmere_player_soft_ash.gltf","RunningBackward"
"human","harthmere_player_soft_ash.gltf","StrafeLeftWalking"
"human","harthmere_player_soft_ash.gltf","StrafeRightWalking"
"human","harthmere_player_soft_ash.gltf","StrafeLeftRunning"
"human","harthmere_player_soft_ash.gltf","StrafeRightRunning"
"human","harthmere_player_soft_ash.gltf","SidestepLeft"
"human","harthmere_player_soft_ash.gltf","SidestepRight"
"human","harthmere_player_soft_ash.gltf","Sidestep"
"human","harthmere_player_soft_ash.gltf","CrouchIdle"
"human","harthmere_player_soft_ash.gltf","CrouchWalking"
"human","harthmere_player_soft_ash.gltf","Attack"
"human","harthmere_player_soft_ash.gltf","SideSwing"
"human","harthmere_player_soft_ash.gltf","Attack2"
"human","harthmere_player_soft_ash.gltf","HeavyAttack"
"human","harthmere_player_soft_ash.gltf","Thrusting"
"human","harthmere_player_soft_ash.gltf","ShieldBlock"
"human","harthmere_player_soft_ash.gltf","Block"
"human","harthmere_player_soft_ash.gltf","BasicMagic"
"human","harthmere_player_soft_ash.gltf","HeavyMagic"
"human","harthmere_player_soft_ash.gltf","Chopping"
"human","harthmere_player_soft_ash.gltf","DiggingTool"
"human","harthmere_player_soft_ash.gltf","ResourceGathering"
"human","harthmere_player_soft_ash.gltf","Gathering"
"human","harthmere_player_soft_ash.gltf","DiggingHand"
"human","harthmere_player_soft_ash.gltf","BowShooting"
"human","harthmere_player_soft_ash.gltf","BowShoot"
"human","harthmere_player_soft_ash.gltf","FishingCastPull"
"human","harthmere_player_soft_ash.gltf","FishingCastRelease"
"human","harthmere_player_soft_ash.gltf","Dodging"
"human","harthmere_player_soft_ash.gltf","Rolling"
"human","harthmere_player_soft_ash.gltf","Climbing"
"human","harthmere_player_soft_ash.gltf","Climb"
"human","harthmere_player_soft_ash.gltf","Jump"
"human","harthmere_player_soft_ash.gltf","Fall"
"human","harthmere_player_soft_ash.gltf","Falling"
"human","harthmere_player_soft_ash.gltf","ItemPutBack"
"human","harthmere_player_soft_ash.gltf","Equip"
"human","harthmere_player_soft_ash.gltf","Unequip"
"human","harthmere_player_soft_ash.gltf","Waving"
"human","harthmere_player_soft_ash.gltf","Point"
"human","harthmere_player_soft_ash.gltf","Flex"
"human","harthmere_player_soft_ash.gltf","Applause"
"human","harthmere_player_soft_ash.gltf","Dance"
"human","harthmere_player_soft_ash.gltf","Drink"
"human","harthmere_player_soft_ash.gltf","Eat"
"human","harthmere_player_soft_ash.gltf","Laugh"
"human","harthmere_player_soft_ash.gltf","Watering"
"human","harthmere_player_soft_ash.gltf","FishingIdle"
"human","harthmere_player_soft_ash.gltf","FishingReel"
"human","harthmere_player_soft_ash.gltf","FishingShow"
"human","harthmere_player_soft_ash.gltf","HitReact"
"human","harthmere_player_soft_ash.gltf","Death"
"human","harthmere_player_soft_ash.gltf","Revive"
"human","harthmere_player_soft_earth.gltf","Idle"
"human","harthmere_player_soft_earth.gltf","Walk"
"human","harthmere_player_soft_earth.gltf","Walking"
"human","harthmere_player_soft_earth.gltf","Run"
"human","harthmere_player_soft_earth.gltf","Running"
"human","harthmere_player_soft_earth.gltf","RunningBackward"
"human","harthmere_player_soft_earth.gltf","StrafeLeftWalking"
"human","harthmere_player_soft_earth.gltf","StrafeRightWalking"
"human","harthmere_player_soft_earth.gltf","StrafeLeftRunning"
"human","harthmere_player_soft_earth.gltf","StrafeRightRunning"
"human","harthmere_player_soft_earth.gltf","SidestepLeft"
"human","harthmere_player_soft_earth.gltf","SidestepRight"
"human","harthmere_player_soft_earth.gltf","Sidestep"
"human","harthmere_player_soft_earth.gltf","CrouchIdle"
"human","harthmere_player_soft_earth.gltf","CrouchWalking"
"human","harthmere_player_soft_earth.gltf","Attack"
"human","harthmere_player_soft_earth.gltf","SideSwing"
"human","harthmere_player_soft_earth.gltf","Attack2"
"human","harthmere_player_soft_earth.gltf","HeavyAttack"
"human","harthmere_player_soft_earth.gltf","Thrusting"
"human","harthmere_player_soft_earth.gltf","ShieldBlock"
"human","harthmere_player_soft_earth.gltf","Block"
"human","harthmere_player_soft_earth.gltf","BasicMagic"
"human","harthmere_player_soft_earth.gltf","HeavyMagic"
"human","harthmere_player_soft_earth.gltf","Chopping"
"human","harthmere_player_soft_earth.gltf","DiggingTool"
"human","harthmere_player_soft_earth.gltf","ResourceGathering"
"human","harthmere_player_soft_earth.gltf","Gathering"
"human","harthmere_player_soft_earth.gltf","DiggingHand"
"human","harthmere_player_soft_earth.gltf","BowShooting"
"human","harthmere_player_soft_earth.gltf","BowShoot"
"human","harthmere_player_soft_earth.gltf","FishingCastPull"
"human","harthmere_player_soft_earth.gltf","FishingCastRelease"
"human","harthmere_player_soft_earth.gltf","Dodging"
"human","harthmere_player_soft_earth.gltf","Rolling"
"human","harthmere_player_soft_earth.gltf","Climbing"
"human","harthmere_player_soft_earth.gltf","Climb"
"human","harthmere_player_soft_earth.gltf","Jump"
"human","harthmere_player_soft_earth.gltf","Fall"
"human","harthmere_player_soft_earth.gltf","Falling"
"human","harthmere_player_soft_earth.gltf","ItemPutBack"
"human","harthmere_player_soft_earth.gltf","Equip"
"human","harthmere_player_soft_earth.gltf","Unequip"
"human","harthmere_player_soft_earth.gltf","Waving"
"human","harthmere_player_soft_earth.gltf","Point"
"human","harthmere_player_soft_earth.gltf","Flex"
"human","harthmere_player_soft_earth.gltf","Applause"
"human","harthmere_player_soft_earth.gltf","Dance"
"human","harthmere_player_soft_earth.gltf","Drink"
"human","harthmere_player_soft_earth.gltf","Eat"
"human","harthmere_player_soft_earth.gltf","Laugh"
"human","harthmere_player_soft_earth.gltf","Watering"
"human","harthmere_player_soft_earth.gltf","FishingIdle"
"human","harthmere_player_soft_earth.gltf","FishingReel"
"human","harthmere_player_soft_earth.gltf","FishingShow"
"human","harthmere_player_soft_earth.gltf","HitReact"
"human","harthmere_player_soft_earth.gltf","Death"
"human","harthmere_player_soft_earth.gltf","Revive"
"human","harthmere_player_soft_ember.gltf","Idle"
"human","harthmere_player_soft_ember.gltf","Walk"
"human","harthmere_player_soft_ember.gltf","Walking"
"human","harthmere_player_soft_ember.gltf","Run"
"human","harthmere_player_soft_ember.gltf","Running"
"human","harthmere_player_soft_ember.gltf","RunningBackward"
"human","harthmere_player_soft_ember.gltf","StrafeLeftWalking"
"human","harthmere_player_soft_ember.gltf","StrafeRightWalking"
"human","harthmere_player_soft_ember.gltf","StrafeLeftRunning"
"human","harthmere_player_soft_ember.gltf","StrafeRightRunning"
"human","harthmere_player_soft_ember.gltf","SidestepLeft"
"human","harthmere_player_soft_ember.gltf","SidestepRight"
"human","harthmere_player_soft_ember.gltf","Sidestep"
"human","harthmere_player_soft_ember.gltf","CrouchIdle"
"human","harthmere_player_soft_ember.gltf","CrouchWalking"
"human","harthmere_player_soft_ember.gltf","Attack"
"human","harthmere_player_soft_ember.gltf","SideSwing"
"human","harthmere_player_soft_ember.gltf","Attack2"
"human","harthmere_player_soft_ember.gltf","HeavyAttack"
"human","harthmere_player_soft_ember.gltf","Thrusting"
"human","harthmere_player_soft_ember.gltf","ShieldBlock"
"human","harthmere_player_soft_ember.gltf","Block"
"human","harthmere_player_soft_ember.gltf","BasicMagic"
"human","harthmere_player_soft_ember.gltf","HeavyMagic"
"human","harthmere_player_soft_ember.gltf","Chopping"
"human","harthmere_player_soft_ember.gltf","DiggingTool"
"human","harthmere_player_soft_ember.gltf","ResourceGathering"
"human","harthmere_player_soft_ember.gltf","Gathering"
"human","harthmere_player_soft_ember.gltf","DiggingHand"
"human","harthmere_player_soft_ember.gltf","BowShooting"
"human","harthmere_player_soft_ember.gltf","BowShoot"
"human","harthmere_player_soft_ember.gltf","FishingCastPull"
"human","harthmere_player_soft_ember.gltf","FishingCastRelease"
"human","harthmere_player_soft_ember.gltf","Dodging"
"human","harthmere_player_soft_ember.gltf","Rolling"
"human","harthmere_player_soft_ember.gltf","Climbing"
"human","harthmere_player_soft_ember.gltf","Climb"
"human","harthmere_player_soft_ember.gltf","Jump"
"human","harthmere_player_soft_ember.gltf","Fall"
"human","harthmere_player_soft_ember.gltf","Falling"
"human","harthmere_player_soft_ember.gltf","ItemPutBack"
"human","harthmere_player_soft_ember.gltf","Equip"
"human","harthmere_player_soft_ember.gltf","Unequip"
"human","harthmere_player_soft_ember.gltf","Waving"
"human","harthmere_player_soft_ember.gltf","Point"
"human","harthmere_player_soft_ember.gltf","Flex"
"human","harthmere_player_soft_ember.gltf","Applause"
"human","harthmere_player_soft_ember.gltf","Dance"
"human","harthmere_player_soft_ember.gltf","Drink"
"human","harthmere_player_soft_ember.gltf","Eat"
"human","harthmere_player_soft_ember.gltf","Laugh"
"human","harthmere_player_soft_ember.gltf","Watering"
"human","harthmere_player_soft_ember.gltf","FishingIdle"
"human","harthmere_player_soft_ember.gltf","FishingReel"
"human","harthmere_player_soft_ember.gltf","FishingShow"
"human","harthmere_player_soft_ember.gltf","HitReact"
"human","harthmere_player_soft_ember.gltf","Death"
"human","harthmere_player_soft_ember.gltf","Revive"
"human","harthmere_player_soft_forest.gltf","Idle"
"human","harthmere_player_soft_forest.gltf","Walk"
"human","harthmere_player_soft_forest.gltf","Walking"
"human","harthmere_player_soft_forest.gltf","Run"
"human","harthmere_player_soft_forest.gltf","Running"
"human","harthmere_player_soft_forest.gltf","RunningBackward"
"human","harthmere_player_soft_forest.gltf","StrafeLeftWalking"
"human","harthmere_player_soft_forest.gltf","StrafeRightWalking"
"human","harthmere_player_soft_forest.gltf","StrafeLeftRunning"
"human","harthmere_player_soft_forest.gltf","StrafeRightRunning"
"human","harthmere_player_soft_forest.gltf","SidestepLeft"
"human","harthmere_player_soft_forest.gltf","SidestepRight"
"human","harthmere_player_soft_forest.gltf","Sidestep"
"human","harthmere_player_soft_forest.gltf","CrouchIdle"
"human","harthmere_player_soft_forest.gltf","CrouchWalking"
"human","harthmere_player_soft_forest.gltf","Attack"
"human","harthmere_player_soft_forest.gltf","SideSwing"
"human","harthmere_player_soft_forest.gltf","Attack2"
"human","harthmere_player_soft_forest.gltf","HeavyAttack"
"human","harthmere_player_soft_forest.gltf","Thrusting"
"human","harthmere_player_soft_forest.gltf","ShieldBlock"
"human","harthmere_player_soft_forest.gltf","Block"
"human","harthmere_player_soft_forest.gltf","BasicMagic"
"human","harthmere_player_soft_forest.gltf","HeavyMagic"
"human","harthmere_player_soft_forest.gltf","Chopping"
"human","harthmere_player_soft_forest.gltf","DiggingTool"
"human","harthmere_player_soft_forest.gltf","ResourceGathering"
"human","harthmere_player_soft_forest.gltf","Gathering"
"human","harthmere_player_soft_forest.gltf","DiggingHand"
"human","harthmere_player_soft_forest.gltf","BowShooting"
"human","harthmere_player_soft_forest.gltf","BowShoot"
"human","harthmere_player_soft_forest.gltf","FishingCastPull"
"human","harthmere_player_soft_forest.gltf","FishingCastRelease"
"human","harthmere_player_soft_forest.gltf","Dodging"
"human","harthmere_player_soft_forest.gltf","Rolling"
"human","harthmere_player_soft_forest.gltf","Climbing"
"human","harthmere_player_soft_forest.gltf","Climb"
"human","harthmere_player_soft_forest.gltf","Jump"
"human","harthmere_player_soft_forest.gltf","Fall"
"human","harthmere_player_soft_forest.gltf","Falling"
"human","harthmere_player_soft_forest.gltf","ItemPutBack"
"human","harthmere_player_soft_forest.gltf","Equip"
"human","harthmere_player_soft_forest.gltf","Unequip"
"human","harthmere_player_soft_forest.gltf","Waving"
"human","harthmere_player_soft_forest.gltf","Point"
"human","harthmere_player_soft_forest.gltf","Flex"
"human","harthmere_player_soft_forest.gltf","Applause"
"human","harthmere_player_soft_forest.gltf","Dance"
"human","harthmere_player_soft_forest.gltf","Drink"
"human","harthmere_player_soft_forest.gltf","Eat"
"human","harthmere_player_soft_forest.gltf","Laugh"
"human","harthmere_player_soft_forest.gltf","Watering"
"human","harthmere_player_soft_forest.gltf","FishingIdle"
"human","harthmere_player_soft_forest.gltf","FishingReel"
"human","harthmere_player_soft_forest.gltf","FishingShow"
"human","harthmere_player_soft_forest.gltf","HitReact"
"human","harthmere_player_soft_forest.gltf","Death"
"human","harthmere_player_soft_forest.gltf","Revive"
"human","harthmere_player_soft_river.gltf","Idle"
"human","harthmere_player_soft_river.gltf","Walk"
"human","harthmere_player_soft_river.gltf","Walking"
"human","harthmere_player_soft_river.gltf","Run"
"human","harthmere_player_soft_river.gltf","Running"
